"geocodigo","nom_comuna","urbano","comuna_cod","pob_zona","pob_comuna","n_personas","prob_media","prob_suma","n_consumidores","prop_jovenes","prop_adultos","prop_universitarios","gasto_total","gasto_medio","peso_zona","demanda_prob_zona.x","demanda_gasto_zona","demanda_prob_zona.y","oferta_n","demanda_x_local","demanda_cat","oferta_cat","categoria_do"
"13121031004","PEDRO AGUIRRE CERDA",1,"13121",3809,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0376480123351849,5.5305702100263,163535.622738455,5.5305702100263,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121031001","PEDRO AGUIRRE CERDA",1,"13121",3452,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0341194378002254,5.01221537542945,148208.183169637,5.01221537542945,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121051001","PEDRO AGUIRRE CERDA",1,"13121",3370,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0333089528930358,4.8931534806481,144687.594809292,4.8931534806481,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121061003","PEDRO AGUIRRE CERDA",1,"13121",3072,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0303635321327614,4.46046513132076,131893.261499746,4.46046513132076,1,4.46046513132076,"Baja","Baja","Baja demanda / Baja oferta"
"13121051004","PEDRO AGUIRRE CERDA",1,"13121",4705,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0465040425405737,6.83153920666152,202004.490675881,6.83153920666152,1,6.83153920666152,"Alta","Baja","Alta demanda / Baja oferta"
"13121031002","PEDRO AGUIRRE CERDA",1,"13121",2113,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0208848123035562,3.06802175210963,90719.55128547,3.06802175210963,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121051002","PEDRO AGUIRRE CERDA",1,"13121",3973,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0392689821495641,5.76869399958899,170576.799459145,5.76869399958899,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121031003","PEDRO AGUIRRE CERDA",1,"13121",3557,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0351572538399193,5.16467267972264,152716.253631054,5.16467267972264,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121041001","PEDRO AGUIRRE CERDA",1,"13121",4072,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0402474944155613,5.91243945792257,174827.265894195,5.91243945792257,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121041003","PEDRO AGUIRRE CERDA",1,"13121",4215,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0416609010220017,6.12007178662663,180966.828522601,6.12007178662663,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13121071002","PEDRO AGUIRRE CERDA",1,"13121",2131,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0210627236246466,3.09415728998846,91492.3633645701,3.09415728998846,8,0.386769661248557,"Baja","Alta","Baja demanda / Alta oferta"
"13121071001","PEDRO AGUIRRE CERDA",1,"13121",3662,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0361950698796133,5.31712998401583,157224.324092471,5.31712998401583,2,2.65856499200792,"Baja","Alta","Baja demanda / Alta oferta"
"13121071003","PEDRO AGUIRRE CERDA",1,"13121",3324,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.032854290628027,4.82636266162442,142712.630607147,4.82636266162442,2,2.41318133081221,"Baja","Alta","Baja demanda / Alta oferta"
"13121051003","PEDRO AGUIRRE CERDA",1,"13121",1706,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0168620396544567,2.47706820118269,73245.4114969294,2.47706820118269,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106111003","ESTACIÓN CENTRAL",1,"13106",2745,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0186682625934263,4.87558215214325,219776.998445386,4.87558215214325,8,0.609447769017906,"Baja","Alta","Baja demanda / Alta oferta"
"13121071004","PEDRO AGUIRRE CERDA",1,"13121",3998,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0395160812066341,5.80499335775404,171650.149569006,5.80499335775404,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121041004","PEDRO AGUIRRE CERDA",1,"13121",2836,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0280309170340206,4.11779919024274,121760.836462656,4.11779919024274,1,4.11779919024274,"Baja","Baja","Baja demanda / Baja oferta"
"13121041002","PEDRO AGUIRRE CERDA",1,"13121",2810,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0277739340146678,4.08004785775109,120644.552348401,4.08004785775109,1,4.08004785775109,"Baja","Baja","Baja demanda / Baja oferta"
"13121081001","PEDRO AGUIRRE CERDA",1,"13121",3313,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0327455670429162,4.8103909440318,142240.356558808,4.8103909440318,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121081002","PEDRO AGUIRRE CERDA",1,"13121",2566,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0253622472176646,3.72576612206025,110168.655276155,3.72576612206025,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13121061002","PEDRO AGUIRRE CERDA",1,"13121",4844,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0478779132978829,7.03336363805917,207972.317286709,7.03336363805917,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13121021003","PEDRO AGUIRRE CERDA",1,"13121",3965,101174,451,0.32572516744925,146.902050519612,113,0.254988913525499,0.314855875831486,0.195121951219512,4343804.96060395,38440.7518637518,0.0391899104513017,5.75707820497618,170233.327423989,5.75707820497618,1,5.75707820497618,"Baja","Baja","Baja demanda / Baja oferta"
"13106111001","ESTACIÓN CENTRAL",1,"13106",1473,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0100176141348331,2.61629599639599,117934.979493644,2.61629599639599,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106131004","ESTACIÓN CENTRAL",1,"13106",1430,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.00972517869165743,2.53992075685422,114492.206840401,2.53992075685422,13,0.195378519758017,"Baja","Alta","Baja demanda / Alta oferta"
"13106101002","ESTACIÓN CENTRAL",1,"13106",3147,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0214021939459062,5.58960183344073,251962.919529191,5.58960183344073,1,5.58960183344073,"Baja","Baja","Baja demanda / Baja oferta"
"13106111002","ESTACIÓN CENTRAL",1,"13106",3293,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0223951142878517,5.84892241421046,263652.333654155,5.84892241421046,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106131001","ESTACIÓN CENTRAL",1,"13106",2153,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0146421746315653,3.82409048217283,172378.826103066,3.82409048217283,3,1.27469682739094,"Baja","Alta","Baja demanda / Alta oferta"
"13106101004","ESTACIÓN CENTRAL",1,"13106",4744,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.032263110288967,8.42614270665485,379825.894581023,8.42614270665485,1,8.42614270665485,"Alta","Baja","Alta demanda / Baja oferta"
"13106081001","ESTACIÓN CENTRAL",1,"13106",3198,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0217490359831612,5.68018641987399,256046.208024897,5.68018641987399,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106081005","ESTACIÓN CENTRAL",1,"13106",4834,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0328751844723581,8.58599785918413,387031.697808741,8.58599785918413,1,8.58599785918413,"Alta","Baja","Alta demanda / Baja oferta"
"13106091001","ESTACIÓN CENTRAL",1,"13106",2737,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0186138559993471,4.86137280525175,219136.482602922,4.86137280525175,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13105071002","EL BOSQUE",1,"13105",4283,162505,658,0.334405450692269,220.038786555513,194,0.281155015197568,0.297872340425532,0.199088145896657,7276054.02037109,37505.4330946964,0.0263561121196271,5.79936692912379,191768.495549364,5.79936692912379,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106091002","ESTACIÓN CENTRAL",1,"13106",2637,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0179337735733571,4.6837559691081,211130.034572125,4.6837559691081,11,0.425795997191646,"Baja","Alta","Baja demanda / Alta oferta"
"13106081006","ESTACIÓN CENTRAL",1,"13106",2139,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0145469630919267,3.79922412511271,171257.923378754,3.79922412511271,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106051001","ESTACIÓN CENTRAL",1,"13106",3138,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0213409865275671,5.5736163181878,251242.339206419,5.5736163181878,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106081002","ESTACIÓN CENTRAL",1,"13106",2327,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.015825518052788,4.13314377706278,186310.045676653,4.13314377706278,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106081003","ESTACIÓN CENTRAL",1,"13106",4132,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.028101005841908,7.3391276694557,330826.432632544,7.3391276694557,6,1.22318794490928,"Alta","Alta","Alta demanda / Alta oferta"
"13106061002","ESTACIÓN CENTRAL",1,"13106",4868,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0331064124971947,8.64638758347298,389753.890139212,8.64638758347298,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13106051003","ESTACIÓN CENTRAL",1,"13106",2703,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0183826279745105,4.80098308096291,216414.290272451,4.80098308096291,1,4.80098308096291,"Baja","Baja","Baja demanda / Baja oferta"
"13106041001","ESTACIÓN CENTRAL",1,"13106",5707,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.038812304051251,10.1365928387182,456927.989117601,10.1365928387182,1,10.1365928387182,"Alta","Baja","Alta demanda / Baja oferta"
"13106021001","ESTACIÓN CENTRAL",1,"13106",1738,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0118198325637067,3.08698061217667,139152.066775257,3.08698061217667,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13108011005","INDEPENDENCIA",1,"13108",6231,100281,428,0.380578394255289,162.887552741264,198,0.329439252336449,0.205607476635514,0.33411214953271,8073730.33690945,40776.415842977,0.0621353995273282,10.1210831676072,501664.460159779,10.1210831676072,7,1.44586902394388,"Alta","Alta","Alta demanda / Alta oferta"
"13106041002","ESTACIÓN CENTRAL",1,"13106",6001,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0408117463836617,10.6587863369806,480466.946328145,10.6587863369806,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13106141002","ESTACIÓN CENTRAL",1,"13106",5107,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0347318094953108,9.0708918218563,408889.300932818,9.0708918218563,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13106061004","ESTACIÓN CENTRAL",1,"13106",1593,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0108337130460212,2.82943619976838,127542.717130601,2.82943619976838,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106031003","ESTACIÓN CENTRAL",1,"13106",2545,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0173080977414463,4.52034847985594,203764.102383791,4.52034847985594,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106101001","ESTACIÓN CENTRAL",1,"13106",3871,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0263259907100741,6.87554772712077,309929.603272163,6.87554772712077,5,1.37510954542415,"Alta","Alta","Alta demanda / Alta oferta"
"13114031007","LAS CONDES",1,"13114",1867,294838,1387,0.570161949135889,790.814623451478,1109,0.249459264599856,0.282624369142033,0.686373467916366,87392175.8250911,78802.6833409297,0.00633229095299792,5.00766828558025,553392.684340028,5.00766828558025,22,0.227621285708193,"Baja","Alta","Baja demanda / Alta oferta"
"13106031002","ESTACIÓN CENTRAL",1,"13106",2175,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0147917927652832,3.86316618612443,174140.244669841,3.86316618612443,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106101005","ESTACIÓN CENTRAL",1,"13106",3377,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0229663835256833,5.99812055657113,270377.750000025,5.99812055657113,5,1.19962411131422,"Alta","Alta","Alta demanda / Alta oferta"
"13119201002","MAIPÚ",1,"13119",4126,521627,2156,0.374540184138306,807.508637002187,879,0.26669758812616,0.343228200371058,0.285250463821892,37377991.1631458,42523.3119034651,0.00790986662883631,6.3872856203207,295654.924954306,6.3872856203207,1,6.3872856203207,"Alta","Baja","Alta demanda / Baja oferta"
"13106121002","ESTACIÓN CENTRAL",1,"13106",2846,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0193551458436763,5.05497515664833,227863.510956491,5.05497515664833,40,0.126374378916208,"Baja","Alta","Baja demanda / Alta oferta"
"13106121001","ESTACIÓN CENTRAL",1,"13106",3444,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0234220387510966,6.11712383678737,275742.070180659,6.11712383678737,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13106111004","ESTACIÓN CENTRAL",1,"13106",2920,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0198584068389089,5.18641161539464,233788.282499281,5.18641161539464,15,0.345760774359642,"Baja","Alta","Baja demanda / Alta oferta"
"13106131002","ESTACIÓN CENTRAL",1,"13106",4662,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0317054426996552,8.28049690101705,373260.60719577,8.28049690101705,41,0.201963339049196,"Alta","Alta","Alta demanda / Alta oferta"
"13106131003","ESTACIÓN CENTRAL",1,"13106",4573,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0311001693405241,8.1224179168492,366134.86844836,8.1224179168492,17,0.477789289226424,"Alta","Alta","Alta demanda / Alta oferta"
"13106011001","ESTACIÓN CENTRAL",1,"13106",1676,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0113981814595929,2.97685817376761,134188.068996163,2.97685817376761,9,0.330762019307512,"Baja","Alta","Baja demanda / Alta oferta"
"13106101003","ESTACIÓN CENTRAL",1,"13106",5016,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0341129344876599,8.90926050096558,401603.433224792,8.90926050096558,15,0.593950700064372,"Alta","Alta","Alta demanda / Alta oferta"
"13106051002","ESTACIÓN CENTRAL",1,"13106",1868,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0127039397174938,3.31788249916342,149560.449215293,3.31788249916342,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106061001","ESTACIÓN CENTRAL",1,"13106",1772,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0120510605885433,3.14737033646551,141874.259105728,3.14737033646551,1,3.14737033646551,"Baja","Baja","Baja demanda / Baja oferta"
"13106031001","ESTACIÓN CENTRAL",1,"13106",2951,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0200692323909658,5.24147283459917,236270.281388828,5.24147283459917,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106071001","ESTACIÓN CENTRAL",1,"13106",2613,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0177705537911195,4.64112792843362,209208.487044733,4.64112792843362,2,2.32056396421681,"Baja","Alta","Baja demanda / Alta oferta"
"13106081004","ESTACIÓN CENTRAL",1,"13106",2199,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0149550125475208,3.90579422679891,176061.792197232,3.90579422679891,10,0.390579422679891,"Baja","Alta","Baja demanda / Alta oferta"
"13106021002","ESTACIÓN CENTRAL",1,"13106",1753,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0119218449276052,3.11362313759822,140353.033979877,3.11362313759822,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13129071002","SAN JOAQUÍN",1,"13129",2005,94492,533,0.359172454258464,191.438918119761,194,0.24765478424015,0.273921200750469,0.266416510318949,8068280.78411978,41589.076206803,0.0212187275113237,4.06209023864582,171198.651443087,4.06209023864582,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13106071003","ESTACIÓN CENTRAL",1,"13106",5606,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0381254208010011,9.95719983421312,448841.476606496,9.95719983421312,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13106141001","ESTACIÓN CENTRAL",1,"13106",4740,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0322359069919274,8.4190380332091,379505.636659792,8.4190380332091,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13109041003","LA CISTERNA",1,"13109",2768,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0307149435746069,4.46987150773797,227889.030833141,4.46987150773797,18,0.248326194874332,"Baja","Alta","Baja demanda / Alta oferta"
"13106071002","ESTACIÓN CENTRAL",1,"13106",4827,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.0328275787025387,8.57356468065408,386471.246446585,8.57356468065408,1,8.57356468065408,"Alta","Baja","Alta demanda / Baja oferta"
"13106061003","ESTACIÓN CENTRAL",1,"13106",3531,147041,724,0.360731453085618,261.169572033987,266,0.25,0.25,0.273480662983425,11772761.2489646,44258.5009359573,0.024013710461708,6.27165048423235,282707.679967452,6.27165048423235,5,1.25433009684647,"Alta","Alta","Alta demanda / Alta oferta"
"13109021001","LA CISTERNA",1,"13109",3473,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0385379331772434,5.6083322783143,285931.576619761,5.6083322783143,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13109021004","LA CISTERNA",1,"13109",3785,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0420000221928783,6.11216172571829,311618.490499798,6.11216172571829,19,0.321692722406226,"Alta","Alta","Alta demanda / Alta oferta"
"13109031003","LA CISTERNA",1,"13109",5430,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0602536645990302,8.76857019039639,447051.097335245,8.76857019039639,18,0.487142788355355,"Alta","Alta","Alta demanda / Alta oferta"
"13109021003","LA CISTERNA",1,"13109",3104,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.034443347129906,5.01245706648073,255551.861165488,5.01245706648073,1,5.01245706648073,"Baja","Baja","Baja demanda / Baja oferta"
"13109021005","LA CISTERNA",1,"13109",2226,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0247006735538566,3.59462932667078,183266.250951796,3.59462932667078,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13109021002","LA CISTERNA",1,"13109",3609,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0400470489020073,5.82795024256732,297128.436516187,5.82795024256732,21,0.277521440122253,"Baja","Alta","Baja demanda / Alta oferta"
"13124101004","PUDAHUEL",1,"13124",2167,230293,1036,0.352639539826063,365.334563259802,362,0.283783783783784,0.318532818532819,0.253861003861004,15081859.6848739,41662.5958145688,0.00940975192472198,3.43770760980139,141916.558198129,3.43770760980139,8,0.429713451225173,"Baja","Alta","Baja demanda / Alta oferta"
"13109031001","LA CISTERNA",1,"13109",4993,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0554045206893108,8.06288599643631,411072.951932758,8.06288599643631,17,0.474287411555077,"Alta","Alta","Alta demanda / Alta oferta"
"13109011001","LA CISTERNA",1,"13109",3616,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0401247239760761,5.83925410837446,297704.745481445,5.83925410837446,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
"13109031002","LA CISTERNA",1,"13109",5428,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0602314717207248,8.76534051445149,446886.437630885,8.76534051445149,13,0.674256962650115,"Alta","Alta","Alta demanda / Alta oferta"
"13109011003","LA CISTERNA",1,"13109",4003,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0444190459281617,6.46419640371211,329566.398274951,6.46419640371211,21,0.307818876367243,"Alta","Alta","Alta demanda / Alta oferta"
"13109041001","LA CISTERNA",1,"13109",3500,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0388375370343657,5.65193290357041,288154.482628611,5.65193290357041,14,0.403709493112172,"Baja","Alta","Baja demanda / Alta oferta"
"13109041002","LA CISTERNA",1,"13109",4374,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0485358248538044,7.06330129149057,360110.773433584,7.06330129149057,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13109041004","LA CISTERNA",1,"13109",3015,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0334557640453179,4.8687364869328,248224.504321503,4.8687364869328,2,2.4343682434664,"Baja","Alta","Baja demanda / Alta oferta"
"13109011002","LA CISTERNA",1,"13109",5167,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0573353011018764,8.34386780364238,425398.346212009,8.34386780364238,13,0.641835984895568,"Alta","Alta","Alta demanda / Alta oferta"
"13109011004","LA CISTERNA",1,"13109",3776,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0419001542405042,6.09762818396625,310877.521830181,6.09762818396625,19,0.320927799156119,"Alta","Alta","Alta demanda / Alta oferta"
"13109061001","LA CISTERNA",1,"13109",4047,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0449072892508794,6.53524927449985,333188.911770854,6.53524927449985,0,NA,"Alta","Baja","Alta demanda / Baja oferta"
"13109061002","LA CISTERNA",1,"13109",5848,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0648919761648487,9.44357246287994,481464.975546319,9.44357246287994,12,0.786964371906661,"Alta","Alta","Alta demanda / Alta oferta"
"13109061003","LA CISTERNA",1,"13109",3134,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0347762403044863,5.06090220565419,258021.756730876,5.06090220565419,14,0.361493014689585,"Baja","Alta","Baja demanda / Alta oferta"
"13109051003","LA CISTERNA",1,"13109",3814,90119,372,0.391203180750278,145.527583239103,171,0.241935483870968,0.290322580645161,0.314516129032258,7419483.94857365,43388.7950208985,0.0423218189283059,6.1589920269193,314006.056213006,6.1589920269193,5,1.23179840538386,"Alta","Alta","Alta demanda / Alta oferta"
"13105051003","EL BOSQUE",1,"13105",4052,162505,658,0.334405450692269,220.038786555513,194,0.281155015197568,0.297872340425532,0.199088145896657,7276054.02037109,37505.4330946964,0.0249346173963878,5.48658295512716,181425.623153402,5.48658295512716,0,NA,"Baja","Baja","Baja demanda / Baja oferta"
